store_type,store_id,type,type2,size,price,price_per_oz,price_per_oz_c,taxed,supp,product_id,time,Sample
2,8,SODA,,20,1.89,0.0945,9.45,1,1,119,MARCH2015,0
2,8,SODA,,67.6,2.99,0.04423076923,4.423076923,1,0,125,MARCH2015,0
2,8,ENERGY,,6,2.29,0.3816666667,38.16666667,1,0,162,MARCH2015,1
2,8,SODA,,20,1.89,0.0945,9.45,1,0,172,MARCH2015,0
2,8,SODA,,12,0.99,0.0825,8.25,1,0,188,MARCH2015,1
2,8,SODA,,20,1.89,0.0945,9.45,1,0,189,MARCH2015,0
2,8,SODA,,67.6,2.24,0.03313609467,3.313609467,1,0,190,MARCH2015,1
2,8,JUICE,COCONUT WATER,16.9,2.99,0.1769230769,17.69230769,0,1,192,MARCH2015,1
2,8,ENERGY,,8.4,2.49,0.2964285714,29.64285714,1,0,193,MARCH2015,1
2,8,ENERGY,,6,2.28,0.38,38,1,0,195,MARCH2015,1
2,8,TEA,,6,3.66,0.61,61,1,0,196,MARCH2015,0
2,8,SODA,,12,0.89,0.07416666667,7.416666667,1,0,213,MARCH2015,0
2,8,SODA,,20,1.89,0.0945,9.45,1,0,214,MARCH2015,0
2,8,SODA,,67.6,2.39,0.03535502959,3.535502959,1,0,215,MARCH2015,0
2,8,JUICE,,12,1.89,0.1575,15.75,0,0,230,MARCH2015,0
2,8,JUICE,COCONUT WATER,16.9,2.99,0.1769230769,17.69230769,0,0,232,MARCH2015,0
1,11,SODA-DIET,,12,0.62,0.05166666667,5.166666667,0,1,88,MARCH2015,1
1,11,SODA-DIET,,72,3.69,0.05125,5.125,0,1,89,MARCH2015,1
1,11,WATER,,49.5,1.99,0.0402020202,4.02020202,0,1,134,MARCH2015,1
1,11,WATER,,101.4,5.99,0.0590729783,5.90729783,0,1,135,MARCH2015,1
1,11,SODA,,12,0.62,0.05166666667,5.166666667,1,1,147,MARCH2015,1
1,11,SODA,,72,3.69,0.05125,5.125,1,1,148,MARCH2015,1
1,11,WATER,,23.6,0.29,0.01228813559,1.228813559,0,1,168,MARCH2015,1
1,11,WATER,,50,0.49,0.0098,0.98,0,1,169,MARCH2015,1
1,11,SODA,,33,2.88,0.08727272727,8.727272727,1,1,177,MARCH2015,1
1,11,JUICE,,64,4.49,0.07015625,7.015625,0,1,226,MARCH2015,1
1,11,JUICE,,64,5.99,0.09359375,9.359375,0,1,227,MARCH2015,1
1,11,JUICE,,64,2.99,0.04671875,4.671875,0,1,228,MARCH2015,1
1,11,TEA,,33.8,1.49,0.04408284024,4.408284024,1,1,19,MARCH2015,1
1,11,JUICE,,16,1.99,0.124375,12.4375,0,1,229,MARCH2015,1
1,11,MILK,WHOLE MILK,128,2.89,0.022578125,2.2578125,0,1,20,MARCH2015,1
1,11,MILK,WHOLE MILK,64,1.99,0.03109375,3.109375,0,1,21,MARCH2015,1
1,11,JUICE,COCONUT WATER,33,3.69,0.1118181818,11.18181818,0,1,239,MARCH2015,1
1,11,JUICE,COCONUT WATER,11,1.49,0.1354545455,13.54545455,0,1,240,MARCH2015,1
3,20,TEA,,23,0.99,0.04304347826,4.304347826,1,0,32,MARCH2015,1
3,20,TEA,,23,0.99,0.04304347826,4.304347826,1,0,33,MARCH2015,1
3,20,MILK,LOW FAT MILK,64,2.59,0.04046875,4.046875,0,0,41,MARCH2015,0
3,20,MILK,WHOLE MILK,64,2.59,0.04046875,4.046875,0,0,43,MARCH2015,1
3,20,JUICE DRINK,,60,3.99,0.0665,6.65,1,1,5,MARCH2015,1
3,20,SODA,,144,6.19,0.04298611111,4.298611111,1,1,50,MARCH2015,1
3,20,SODA,,20,1.99,0.0995,9.95,1,0,59,MARCH2015,1
3,20,SODA-DIET,,144,6.19,0.04298611111,4.298611111,0,1,81,MARCH2015,0
3,20,SODA-DIET,,144,6.19,0.04298611111,4.298611111,0,1,85,MARCH2015,0
3,20,SODA-DIET,,144,6.19,0.04298611111,4.298611111,0,1,91,MARCH2015,0
3,20,TEA-DIET,,23,0.99,0.04304347826,4.304347826,0,0,103,MARCH2015,0
3,20,SODA-DIET,,20,1.99,0.0995,9.95,0,0,105,MARCH2015,1
3,20,ENERGY-DIET,,6,1.99,0.3316666667,33.16666667,0,0,108,MARCH2015,1
3,20,SODA-DIET,,20,1.99,0.0995,9.95,0,0,110,MARCH2015,0
3,20,SODA-DIET,,20,1.99,0.0995,9.95,0,0,112,MARCH2015,1
3,20,ENERGY-DIET,,8.4,2.29,0.2726190476,27.26190476,0,0,113,MARCH2015,1
3,20,ENERGY-DIET,,6,2.49,0.415,41.5,0,0,114,MARCH2015,1
3,20,SODA,,144,6.19,0.04298611111,4.298611111,1,1,117,MARCH2015,1
3,20,SPORT,,28,2.79,0.09964285714,9.964285714,1,0,140,MARCH2015,0
3,20,MILK,LOW FAT MILK,64,5.99,0.09359375,9.359375,0,0,144,MARCH2015,0
3,20,MILK,WHOLE MILK,64,5.99,0.09359375,9.359375,0,0,146,MARCH2015,1
3,20,ENERGY,,6,1.99,0.3316666667,33.16666667,1,0,162,MARCH2015,1
3,20,SODA,,144,6.19,0.04298611111,4.298611111,1,1,163,MARCH2015,1
3,20,SODA,,20,1.99,0.0995,9.95,1,0,172,MARCH2015,1
3,20,SODA,,144,6.19,0.04298611111,4.298611111,1,1,181,MARCH2015,1
3,20,SODA,,20,1.99,0.0995,9.95,1,0,189,MARCH2015,1
3,20,ENERGY,,8.4,2.29,0.2726190476,27.26190476,1,0,193,MARCH2015,1
3,20,ENERGY,,6,2.49,0.415,41.5,1,0,195,MARCH2015,1
3,20,TEA,,6,3.99,0.665,66.5,1,0,196,MARCH2015,1
3,20,SODA,,144,6.19,0.04298611111,4.298611111,1,1,16,MARCH2015,1
3,20,SODA,,20,1.99,0.0995,9.95,1,0,214,MARCH2015,0
3,20,SODA,,20,1.99,0.0995,9.95,1,0,219,MARCH2015,1
3,20,JUICE,,12,1.79,0.1491666667,14.91666667,0,0,230,MARCH2015,1
3,20,JUICE,COCONUT WATER,16.9,2.99,0.1769230769,17.69230769,0,0,232,MARCH2015,1
1,21,JUICE,COCONUT WATER,17.6,1.99,0.1130681818,11.30681818,0,1,22,MARCH2015,0
1,21,SODA,,66,1.99,0.03015151515,3.015151515,1,1,23,MARCH2015,0
1,21,MILK,WHOLE MILK,128,3.29,0.025703125,2.5703125,0,1,1,MARCH2015,0
1,21,MILK,WHOLE MILK,64,2.19,0.03421875,3.421875,0,1,2,MARCH2015,0
1,21,JUICE,,62.37,2.99,0.04793971461,4.793971461,0,1,25,MARCH2015,0
1,21,WATER,,23.6,0.69,0.02923728814,2.923728814,0,0,77,MARCH2015,1
1,21,TEA,,16,1.69,0.105625,10.5625,1,1,151,MARCH2015,1
1,21,TEA,,6,2.99,0.4983333333,49.83333333,1,0,196,MARCH2015,1
